,0,1,Overall,var,Variables
495,7.537024891,7.537024891,7.537024891,Age,14
496,6.563087647,6.563087647,6.563087647,VHD.Severe,14
497,5.791543682,5.791543682,5.791543682,HTN,14
498,4.964150779,4.964150779,4.964150779,EF.TTE,14
499,4.789526471,4.789526471,4.789526471,Region.RWMA.0,14
500,3.63115669,3.63115669,3.63115669,Tinversion,14
501,3.394405637,3.394405637,3.394405637,Current.Smoker,14
502,3.101014373,3.101014373,3.101014373,FBS,14
503,3.060591343,3.060591343,3.060591343,Region.RWMA.2,14
504,2.771238567,2.771238567,2.771238567,BP,14
505,2.008323179,2.008323179,2.008323179,K,14
506,13.7018771,13.7018771,13.7018771,Typical.Chest.Pain,13
507,10.16214987,10.16214987,10.16214987,Atypical,13
508,8.009553984,8.009553984,8.009553984,Nonanginal,13
509,7.537024891,7.537024891,7.537024891,Age,13
510,6.563087647,6.563087647,6.563087647,VHD.Severe,13
511,5.791543682,5.791543682,5.791543682,HTN,13
512,4.964150779,4.964150779,4.964150779,EF.TTE,13
513,4.789526471,4.789526471,4.789526471,Region.RWMA.0,13
514,3.63115669,3.63115669,3.63115669,Tinversion,13
515,3.394405637,3.394405637,3.394405637,Current.Smoker,13
516,3.101014373,3.101014373,3.101014373,FBS,13
517,3.060591343,3.060591343,3.060591343,Region.RWMA.2,13
518,2.771238567,2.771238567,2.771238567,BP,13
519,13.7018771,13.7018771,13.7018771,Typical.Chest.Pain,12
520,10.16214987,10.16214987,10.16214987,Atypical,12
521,8.009553984,8.009553984,8.009553984,Nonanginal,12
522,7.537024891,7.537024891,7.537024891,Age,12
523,6.563087647,6.563087647,6.563087647,VHD.Severe,12
524,5.791543682,5.791543682,5.791543682,HTN,12
525,4.964150779,4.964150779,4.964150779,EF.TTE,12
526,4.789526471,4.789526471,4.789526471,Region.RWMA.0,12
527,3.63115669,3.63115669,3.63115669,Tinversion,12
528,3.394405637,3.394405637,3.394405637,Current.Smoker,12
529,3.101014373,3.101014373,3.101014373,FBS,12
530,3.060591343,3.060591343,3.060591343,Region.RWMA.2,12
531,13.7018771,13.7018771,13.7018771,Typical.Chest.Pain,11
532,10.16214987,10.16214987,10.16214987,Atypical,11
533,8.009553984,8.009553984,8.009553984,Nonanginal,11
534,7.537024891,7.537024891,7.537024891,Age,11
535,6.563087647,6.563087647,6.563087647,VHD.Severe,11
536,5.791543682,5.791543682,5.791543682,HTN,11
537,4.964150779,4.964150779,4.964150779,EF.TTE,11
538,4.789526471,4.789526471,4.789526471,Region.RWMA.0,11
539,3.63115669,3.63115669,3.63115669,Tinversion,11
540,3.394405637,3.394405637,3.394405637,Current.Smoker,11
541,3.101014373,3.101014373,3.101014373,FBS,11
542,13.7018771,13.7018771,13.7018771,Typical.Chest.Pain,10
543,10.16214987,10.16214987,10.16214987,Atypical,10
544,8.009553984,8.009553984,8.009553984,Nonanginal,10
545,7.537024891,7.537024891,7.537024891,Age,10
546,6.563087647,6.563087647,6.563087647,VHD.Severe,10
547,5.791543682,5.791543682,5.791543682,HTN,10
548,4.964150779,4.964150779,4.964150779,EF.TTE,10
549,4.789526471,4.789526471,4.789526471,Region.RWMA.0,10
550,3.63115669,3.63115669,3.63115669,Tinversion,10
551,3.394405637,3.394405637,3.394405637,Current.Smoker,10
552,13.7018771,13.7018771,13.7018771,Typical.Chest.Pain,9
553,10.16214987,10.16214987,10.16214987,Atypical,9
554,8.009553984,8.009553984,8.009553984,Nonanginal,9
555,7.537024891,7.537024891,7.537024891,Age,9
556,6.563087647,6.563087647,6.563087647,VHD.Severe,9
557,5.791543682,5.791543682,5.791543682,HTN,9
558,4.964150779,4.964150779,4.964150779,EF.TTE,9
559,4.789526471,4.789526471,4.789526471,Region.RWMA.0,9
560,3.63115669,3.63115669,3.63115669,Tinversion,9
561,13.7018771,13.7018771,13.7018771,Typical.Chest.Pain,8
562,10.16214987,10.16214987,10.16214987,Atypical,8
563,8.009553984,8.009553984,8.009553984,Nonanginal,8
564,7.537024891,7.537024891,7.537024891,Age,8
565,6.563087647,6.563087647,6.563087647,VHD.Severe,8
566,5.791543682,5.791543682,5.791543682,HTN,8
567,4.964150779,4.964150779,4.964150779,EF.TTE,8
568,4.789526471,4.789526471,4.789526471,Region.RWMA.0,8
569,13.7018771,13.7018771,13.7018771,Typical.Chest.Pain,7
570,10.16214987,10.16214987,10.16214987,Atypical,7
571,8.009553984,8.009553984,8.009553984,Nonanginal,7
572,7.537024891,7.537024891,7.537024891,Age,7
573,6.563087647,6.563087647,6.563087647,VHD.Severe,7
574,5.791543682,5.791543682,5.791543682,HTN,7
575,4.964150779,4.964150779,4.964150779,EF.TTE,7
576,13.7018771,13.7018771,13.7018771,Typical.Chest.Pain,6
577,10.16214987,10.16214987,10.16214987,Atypical,6
578,8.009553984,8.009553984,8.009553984,Nonanginal,6
579,7.537024891,7.537024891,7.537024891,Age,6
580,6.563087647,6.563087647,6.563087647,VHD.Severe,6
581,5.791543682,5.791543682,5.791543682,HTN,6
582,13.7018771,13.7018771,13.7018771,Typical.Chest.Pain,5
583,10.16214987,10.16214987,10.16214987,Atypical,5
584,8.009553984,8.009553984,8.009553984,Nonanginal,5
585,7.537024891,7.537024891,7.537024891,Age,5
586,6.563087647,6.563087647,6.563087647,VHD.Severe,5
587,13.7018771,13.7018771,13.7018771,Typical.Chest.Pain,4
588,10.16214987,10.16214987,10.16214987,Atypical,4
589,8.009553984,8.009553984,8.009553984,Nonanginal,4
590,7.537024891,7.537024891,7.537024891,Age,4
591,13.7018771,13.7018771,13.7018771,Typical.Chest.Pain,3
592,10.16214987,10.16214987,10.16214987,Atypical,3
593,8.009553984,8.009553984,8.009553984,Nonanginal,3
594,13.7018771,13.7018771,13.7018771,Typical.Chest.Pain,2
595,10.16214987,10.16214987,10.16214987,Atypical,2
596,13.7018771,13.7018771,13.7018771,Typical.Chest.Pain,1
597,15.02867048,15.02867048,15.02867048,Typical.Chest.Pain,67
598,9.286691479,9.286691479,9.286691479,Atypical,67
599,7.797944554,7.797944554,7.797944554,Age,67
600,7.037234975,7.037234975,7.037234975,HTN,67
601,6.416269079,6.416269079,6.416269079,VHD.Severe,67
602,6.234190256,6.234190256,6.234190256,Nonanginal,67
603,5.029384978,5.029384978,5.029384978,EF.TTE,67
604,4.798582971,4.798582971,4.798582971,Region.RWMA.0,67
605,3.413758166,3.413758166,3.413758166,Region.RWMA.2,67
606,3.295293678,3.295293678,3.295293678,DM,67
607,2.680147715,2.680147715,2.680147715,Current.Smoker,67
608,2.664653097,2.664653097,2.664653097,Tinversion,67
609,2.60621417,2.60621417,2.60621417,BP,67
610,2.243298617,2.243298617,2.243298617,FBS,67
611,2.002239291,2.002239291,2.002239291,TG,67
612,1.596246744,1.596246744,1.596246744,Q.Wave,67
613,1.540291568,1.540291568,1.540291568,BMI,67
614,1.209285959,1.209285959,1.209285959,Poor.R.Progression,67
615,1.111959064,1.111959064,1.111959064,PR,67
616,1.105596872,1.105596872,1.105596872,ESR,67
617,1.093461441,1.093461441,1.093461441,K,67
618,1.072102836,1.072102836,1.072102836,BBB.N,67
619,1.023259867,1.023259867,1.023259867,HDL,67
620,1.009635369,1.009635369,1.009635369,St.Elevation,67
621,0.868785672,0.868785672,0.868785672,Diastolic.Murmur,67
622,0.83719074,0.83719074,0.83719074,LVH,67
623,0.833200909,0.833200909,0.833200909,BUN,67
624,0.825917959,0.825917959,0.825917959,Neut,67
625,0.794489813,0.794489813,0.794489813,VHD.N,67
626,0.77274726,0.77274726,0.77274726,CR,67
627,0.69663375,0.69663375,0.69663375,Region.RWMA.4,67
628,0.661774136,0.661774136,0.661774136,BBB.LBBB,67
629,0.616977529,0.616977529,0.616977529,HB,67
630,0.513014524,0.513014524,0.513014524,Weight,67
631,0.500500751,0.500500751,0.500500751,Weak.Peripheral.Pulse,67
632,0.496174666,0.496174666,0.496174666,Function.Class.2,67
633,0.292781903,0.292781903,0.292781903,DLP,67
634,0.28696324,0.28696324,0.28696324,VHD.mild,67
635,0.269075308,0.269075308,0.269075308,Edema,67
636,0.220602339,0.220602339,0.220602339,Systolic.Murmur,67
637,1.11E-16,1.11E-16,1.11E-16,Function.Class.3,67
638,0,0,0,CHF,67
639,0,0,0,Function.Class.1,67
640,0,0,0,Exertional.CP,67
641,0,0,0,LowTH.Ang,67
642,-1.11E-16,-1.11E-16,-1.11E-16,CRF,67
643,-0.143695462,-0.143695462,-0.143695462,VHD.moderate,67
644,-0.222295085,-0.222295085,-0.222295085,Lymph,67
645,-0.26271506,-0.26271506,-0.26271506,BBB.RBBB,67
646,-0.275834765,-0.275834765,-0.275834765,FH,67
647,-0.343704985,-0.343704985,-0.343704985,Dyspnea,67
648,-0.464842641,-0.464842641,-0.464842641,Length,67
649,-0.500500751,-0.500500751,-0.500500751,Lung.rales,67
650,-0.500500751,-0.500500751,-0.500500751,Region.RWMA.3,67
651,-0.696254854,-0.696254854,-0.696254854,Obesity,67
652,-0.741931746,-0.741931746,-0.741931746,St.Depression,67
653,-0.762057692,-0.762057692,-0.762057692,Sex,67
654,-0.865879072,-0.865879072,-0.865879072,Airway.disease,67
655,-0.902180855,-0.902180855,-0.902180855,Function.Class.0,67
656,-0.915883315,-0.915883315,-0.915883315,Region.RWMA.1,67
657,-1.001916676,-1.001916676,-1.001916676,Na,67
658,-1.013658226,-1.013658226,-1.013658226,CVA,67
659,-1.354652889,-1.354652889,-1.354652889,EX.Smoker,67
660,-1.611482311,-1.611482311,-1.611482311,PLT,67
661,-1.696632964,-1.696632964,-1.696632964,Thyroid.Disease,67
662,-1.787019153,-1.787019153,-1.787019153,LDL,67
663,-1.795780321,-1.795780321,-1.795780321,WBC,67
664,15.02867048,15.02867048,15.02867048,Typical.Chest.Pain,21
665,9.286691479,9.286691479,9.286691479,Atypical,21
666,7.797944554,7.797944554,7.797944554,Age,21
667,7.037234975,7.037234975,7.037234975,HTN,21
668,6.416269079,6.416269079,6.416269079,VHD.Severe,21
669,6.234190256,6.234190256,6.234190256,Nonanginal,21
670,5.029384978,5.029384978,5.029384978,EF.TTE,21
671,4.798582971,4.798582971,4.798582971,Region.RWMA.0,21
672,3.413758166,3.413758166,3.413758166,Region.RWMA.2,21
673,3.295293678,3.295293678,3.295293678,DM,21
674,2.680147715,2.680147715,2.680147715,Current.Smoker,21
675,2.664653097,2.664653097,2.664653097,Tinversion,21
676,2.60621417,2.60621417,2.60621417,BP,21
677,2.243298617,2.243298617,2.243298617,FBS,21
678,2.002239291,2.002239291,2.002239291,TG,21
679,1.596246744,1.596246744,1.596246744,Q.Wave,21
680,1.540291568,1.540291568,1.540291568,BMI,21
681,1.209285959,1.209285959,1.209285959,Poor.R.Progression,21
682,1.111959064,1.111959064,1.111959064,PR,21
683,1.105596872,1.105596872,1.105596872,ESR,21
684,1.093461441,1.093461441,1.093461441,K,21
685,15.02867048,15.02867048,15.02867048,Typical.Chest.Pain,20
686,9.286691479,9.286691479,9.286691479,Atypical,20
687,7.797944554,7.797944554,7.797944554,Age,20
688,7.037234975,7.037234975,7.037234975,HTN,20
689,6.416269079,6.416269079,6.416269079,VHD.Severe,20
690,6.234190256,6.234190256,6.234190256,Nonanginal,20
691,5.029384978,5.029384978,5.029384978,EF.TTE,20
692,4.798582971,4.798582971,4.798582971,Region.RWMA.0,20
693,3.413758166,3.413758166,3.413758166,Region.RWMA.2,20
694,3.295293678,3.295293678,3.295293678,DM,20
695,2.680147715,2.680147715,2.680147715,Current.Smoker,20
696,2.664653097,2.664653097,2.664653097,Tinversion,20
697,2.60621417,2.60621417,2.60621417,BP,20
698,2.243298617,2.243298617,2.243298617,FBS,20
699,2.002239291,2.002239291,2.002239291,TG,20
700,1.596246744,1.596246744,1.596246744,Q.Wave,20
701,1.540291568,1.540291568,1.540291568,BMI,20
702,1.209285959,1.209285959,1.209285959,Poor.R.Progression,20
703,1.111959064,1.111959064,1.111959064,PR,20
704,1.105596872,1.105596872,1.105596872,ESR,20
705,15.02867048,15.02867048,15.02867048,Typical.Chest.Pain,19
706,9.286691479,9.286691479,9.286691479,Atypical,19
707,7.797944554,7.797944554,7.797944554,Age,19
708,7.037234975,7.037234975,7.037234975,HTN,19
709,6.416269079,6.416269079,6.416269079,VHD.Severe,19
710,6.234190256,6.234190256,6.234190256,Nonanginal,19
711,5.029384978,5.029384978,5.029384978,EF.TTE,19
712,4.798582971,4.798582971,4.798582971,Region.RWMA.0,19
713,3.413758166,3.413758166,3.413758166,Region.RWMA.2,19
714,3.295293678,3.295293678,3.295293678,DM,19
715,2.680147715,2.680147715,2.680147715,Current.Smoker,19
716,2.664653097,2.664653097,2.664653097,Tinversion,19
717,2.60621417,2.60621417,2.60621417,BP,19
718,2.243298617,2.243298617,2.243298617,FBS,19
719,2.002239291,2.002239291,2.002239291,TG,19
720,1.596246744,1.596246744,1.596246744,Q.Wave,19
721,1.540291568,1.540291568,1.540291568,BMI,19
722,1.209285959,1.209285959,1.209285959,Poor.R.Progression,19
723,1.111959064,1.111959064,1.111959064,PR,19
724,15.02867048,15.02867048,15.02867048,Typical.Chest.Pain,18
725,9.286691479,9.286691479,9.286691479,Atypical,18
726,7.797944554,7.797944554,7.797944554,Age,18
727,7.037234975,7.037234975,7.037234975,HTN,18
728,6.416269079,6.416269079,6.416269079,VHD.Severe,18
729,6.234190256,6.234190256,6.234190256,Nonanginal,18
730,5.029384978,5.029384978,5.029384978,EF.TTE,18
731,4.798582971,4.798582971,4.798582971,Region.RWMA.0,18
732,3.413758166,3.413758166,3.413758166,Region.RWMA.2,18
733,3.295293678,3.295293678,3.295293678,DM,18
734,2.680147715,2.680147715,2.680147715,Current.Smoker,18
735,2.664653097,2.664653097,2.664653097,Tinversion,18
736,2.60621417,2.60621417,2.60621417,BP,18
737,2.243298617,2.243298617,2.243298617,FBS,18
738,2.002239291,2.002239291,2.002239291,TG,18
739,1.596246744,1.596246744,1.596246744,Q.Wave,18
740,1.540291568,1.540291568,1.540291568,BMI,18
741,1.209285959,1.209285959,1.209285959,Poor.R.Progression,18
742,15.02867048,15.02867048,15.02867048,Typical.Chest.Pain,17
743,9.286691479,9.286691479,9.286691479,Atypical,17
744,7.797944554,7.797944554,7.797944554,Age,17
745,7.037234975,7.037234975,7.037234975,HTN,17
746,6.416269079,6.416269079,6.416269079,VHD.Severe,17
747,6.234190256,6.234190256,6.234190256,Nonanginal,17
748,5.029384978,5.029384978,5.029384978,EF.TTE,17
749,4.798582971,4.798582971,4.798582971,Region.RWMA.0,17
750,3.413758166,3.413758166,3.413758166,Region.RWMA.2,17
751,3.295293678,3.295293678,3.295293678,DM,17
752,2.680147715,2.680147715,2.680147715,Current.Smoker,17
753,2.664653097,2.664653097,2.664653097,Tinversion,17
754,2.60621417,2.60621417,2.60621417,BP,17
755,2.243298617,2.243298617,2.243298617,FBS,17
756,2.002239291,2.002239291,2.002239291,TG,17
757,1.596246744,1.596246744,1.596246744,Q.Wave,17
758,1.540291568,1.540291568,1.540291568,BMI,17
759,15.02867048,15.02867048,15.02867048,Typical.Chest.Pain,16
760,9.286691479,9.286691479,9.286691479,Atypical,16
761,7.797944554,7.797944554,7.797944554,Age,16
762,7.037234975,7.037234975,7.037234975,HTN,16
763,6.416269079,6.416269079,6.416269079,VHD.Severe,16
764,6.234190256,6.234190256,6.234190256,Nonanginal,16
765,5.029384978,5.029384978,5.029384978,EF.TTE,16
766,4.798582971,4.798582971,4.798582971,Region.RWMA.0,16
767,3.413758166,3.413758166,3.413758166,Region.RWMA.2,16
768,3.295293678,3.295293678,3.295293678,DM,16
769,2.680147715,2.680147715,2.680147715,Current.Smoker,16
770,2.664653097,2.664653097,2.664653097,Tinversion,16
771,2.60621417,2.60621417,2.60621417,BP,16
772,2.243298617,2.243298617,2.243298617,FBS,16
773,2.002239291,2.002239291,2.002239291,TG,16
774,1.596246744,1.596246744,1.596246744,Q.Wave,16
775,15.02867048,15.02867048,15.02867048,Typical.Chest.Pain,15
776,9.286691479,9.286691479,9.286691479,Atypical,15
777,7.797944554,7.797944554,7.797944554,Age,15
778,7.037234975,7.037234975,7.037234975,HTN,15
779,6.416269079,6.416269079,6.416269079,VHD.Severe,15
780,6.234190256,6.234190256,6.234190256,Nonanginal,15
781,5.029384978,5.029384978,5.029384978,EF.TTE,15
782,4.798582971,4.798582971,4.798582971,Region.RWMA.0,15
783,3.413758166,3.413758166,3.413758166,Region.RWMA.2,15
784,3.295293678,3.295293678,3.295293678,DM,15
785,2.680147715,2.680147715,2.680147715,Current.Smoker,15
786,2.664653097,2.664653097,2.664653097,Tinversion,15
787,2.60621417,2.60621417,2.60621417,BP,15
788,2.243298617,2.243298617,2.243298617,FBS,15
789,2.002239291,2.002239291,2.002239291,TG,15
790,15.02867048,15.02867048,15.02867048,Typical.Chest.Pain,14
791,9.286691479,9.286691479,9.286691479,Atypical,14
792,7.797944554,7.797944554,7.797944554,Age,14
793,7.037234975,7.037234975,7.037234975,HTN,14
794,6.416269079,6.416269079,6.416269079,VHD.Severe,14
795,6.234190256,6.234190256,6.234190256,Nonanginal,14
796,5.029384978,5.029384978,5.029384978,EF.TTE,14
797,4.798582971,4.798582971,4.798582971,Region.RWMA.0,14
798,3.413758166,3.413758166,3.413758166,Region.RWMA.2,14
799,3.295293678,3.295293678,3.295293678,DM,14
800,2.680147715,2.680147715,2.680147715,Current.Smoker,14
801,2.664653097,2.664653097,2.664653097,Tinversion,14
802,2.60621417,2.60621417,2.60621417,BP,14
803,2.243298617,2.243298617,2.243298617,FBS,14
804,15.02867048,15.02867048,15.02867048,Typical.Chest.Pain,13
805,9.286691479,9.286691479,9.286691479,Atypical,13
806,7.797944554,7.797944554,7.797944554,Age,13
807,7.037234975,7.037234975,7.037234975,HTN,13
808,6.416269079,6.416269079,6.416269079,VHD.Severe,13
809,6.234190256,6.234190256,6.234190256,Nonanginal,13
810,5.029384978,5.029384978,5.029384978,EF.TTE,13
811,4.798582971,4.798582971,4.798582971,Region.RWMA.0,13
812,3.413758166,3.413758166,3.413758166,Region.RWMA.2,13
813,3.295293678,3.295293678,3.295293678,DM,13
814,2.680147715,2.680147715,2.680147715,Current.Smoker,13
815,2.664653097,2.664653097,2.664653097,Tinversion,13
816,2.60621417,2.60621417,2.60621417,BP,13
817,15.02867048,15.02867048,15.02867048,Typical.Chest.Pain,12
818,9.286691479,9.286691479,9.286691479,Atypical,12
819,7.797944554,7.797944554,7.797944554,Age,12
820,7.037234975,7.037234975,7.037234975,HTN,12
821,6.416269079,6.416269079,6.416269079,VHD.Severe,12
822,6.234190256,6.234190256,6.234190256,Nonanginal,12
823,5.029384978,5.029384978,5.029384978,EF.TTE,12
824,4.798582971,4.798582971,4.798582971,Region.RWMA.0,12
825,3.413758166,3.413758166,3.413758166,Region.RWMA.2,12
826,3.295293678,3.295293678,3.295293678,DM,12
827,2.680147715,2.680147715,2.680147715,Current.Smoker,12
828,2.664653097,2.664653097,2.664653097,Tinversion,12
829,15.02867048,15.02867048,15.02867048,Typical.Chest.Pain,11
830,9.286691479,9.286691479,9.286691479,Atypical,11
831,7.797944554,7.797944554,7.797944554,Age,11
832,7.037234975,7.037234975,7.037234975,HTN,11
833,6.416269079,6.416269079,6.416269079,VHD.Severe,11
834,6.234190256,6.234190256,6.234190256,Nonanginal,11
835,5.029384978,5.029384978,5.029384978,EF.TTE,11
836,4.798582971,4.798582971,4.798582971,Region.RWMA.0,11
837,3.413758166,3.413758166,3.413758166,Region.RWMA.2,11
838,3.295293678,3.295293678,3.295293678,DM,11
839,2.680147715,2.680147715,2.680147715,Current.Smoker,11
840,15.02867048,15.02867048,15.02867048,Typical.Chest.Pain,10
841,9.286691479,9.286691479,9.286691479,Atypical,10
842,7.797944554,7.797944554,7.797944554,Age,10
843,7.037234975,7.037234975,7.037234975,HTN,10
844,6.416269079,6.416269079,6.416269079,VHD.Severe,10
845,6.234190256,6.234190256,6.234190256,Nonanginal,10
846,5.029384978,5.029384978,5.029384978,EF.TTE,10
847,4.798582971,4.798582971,4.798582971,Region.RWMA.0,10
848,3.413758166,3.413758166,3.413758166,Region.RWMA.2,10
849,3.295293678,3.295293678,3.295293678,DM,10
850,15.02867048,15.02867048,15.02867048,Typical.Chest.Pain,9
851,9.286691479,9.286691479,9.286691479,Atypical,9
852,7.797944554,7.797944554,7.797944554,Age,9
853,7.037234975,7.037234975,7.037234975,HTN,9
854,6.416269079,6.416269079,6.416269079,VHD.Severe,9
855,6.234190256,6.234190256,6.234190256,Nonanginal,9
856,5.029384978,5.029384978,5.029384978,EF.TTE,9
857,4.798582971,4.798582971,4.798582971,Region.RWMA.0,9
858,3.413758166,3.413758166,3.413758166,Region.RWMA.2,9
859,15.02867048,15.02867048,15.02867048,Typical.Chest.Pain,8
860,9.286691479,9.286691479,9.286691479,Atypical,8
861,7.797944554,7.797944554,7.797944554,Age,8
862,7.037234975,7.037234975,7.037234975,HTN,8
